scenario_order,scenario_id,treatment_id,cell_id,observation_id,vintage_id,value_lexeme,synthetic,changed_vs_baseline
5,validation_014,B0,425bfdd5ca02ab3e3cc1,eed2a1fd6deda88a28da,0650eacfe1f5078b5679,12.05,yes,yes
5,validation_014,B0,4aab4307f4906503d2a4,89db53b32a82190bec2c,0650eacfe1f5078b5679,-4.06,yes,yes
5,validation_014,B0,53b2a1ef09a68d6c5173,9f3c4e798094fe2631d3,0650eacfe1f5078b5679,-3.25,yes,yes
5,validation_014,B0,5b5eeef107bb6f124496,d3d6293d01e9ebf5e01c,0650eacfe1f5078b5679,13.11,yes,yes
5,validation_014,B0,71a013b45f47a8aefa7d,e5a136434c6743ae1fd2,0650eacfe1f5078b5679,19.26,yes,yes
5,validation_014,B0,7c1c5248808f73b2f3a6,a2746ac12413df2f9789,0650eacfe1f5078b5679,1.19,yes,yes
5,validation_014,B0,7e097ceb497e25947325,b31933698303334f1da5,0650eacfe1f5078b5679,51.17,yes,yes
5,validation_014,B0,94651a48df17d3b56a1b,3f60d4beabe896372598,0650eacfe1f5078b5679,1.16,yes,yes
5,validation_014,B0,af12d1ae8c1555d899be,3a70514bb67486ef2f07,0650eacfe1f5078b5679,-0.68,yes,yes
5,validation_014,B0,e33e2f8351747300cba7,3ba73fad6e06d2911357,0650eacfe1f5078b5679,3.67,yes,yes
5,validation_014,B0,e4982bb0d13ac08094aa,4ff74c41673e6d8cec4c,0650eacfe1f5078b5679,4.15,yes,yes
5,validation_014,B1,05ae4dff5d60b5021813,f66f24e03f9268114427,0650eacfe1f5078b5679,2.77,yes,yes
5,validation_014,B1,1c03a76cb6a98f53235d,900bbbb970b013c70351,0650eacfe1f5078b5679,-1.16,yes,yes
5,validation_014,B1,3087bf08970908c509ca,318005d4ae363c0f6069,0650eacfe1f5078b5679,-0.18,yes,yes
5,validation_014,B1,425bfdd5ca02ab3e3cc1,eed2a1fd6deda88a28da,0650eacfe1f5078b5679,12.05,yes,yes
5,validation_014,B1,4aab4307f4906503d2a4,89db53b32a82190bec2c,0650eacfe1f5078b5679,-4.06,yes,yes
5,validation_014,B1,53b2a1ef09a68d6c5173,9f3c4e798094fe2631d3,0650eacfe1f5078b5679,-3.25,yes,yes
5,validation_014,B1,5b5eeef107bb6f124496,d3d6293d01e9ebf5e01c,0650eacfe1f5078b5679,13.11,yes,yes
5,validation_014,B1,71a013b45f47a8aefa7d,e5a136434c6743ae1fd2,0650eacfe1f5078b5679,19.26,yes,yes
5,validation_014,B1,7c1c5248808f73b2f3a6,a2746ac12413df2f9789,0650eacfe1f5078b5679,1.19,yes,yes
5,validation_014,B1,7e097ceb497e25947325,b31933698303334f1da5,0650eacfe1f5078b5679,51.17,yes,yes
5,validation_014,B1,94651a48df17d3b56a1b,3f60d4beabe896372598,0650eacfe1f5078b5679,1.16,yes,yes
5,validation_014,B1,af12d1ae8c1555d899be,3a70514bb67486ef2f07,0650eacfe1f5078b5679,-0.68,yes,yes
5,validation_014,B1,e33e2f8351747300cba7,3ba73fad6e06d2911357,0650eacfe1f5078b5679,3.67,yes,yes
5,validation_014,B1,e4982bb0d13ac08094aa,4ff74c41673e6d8cec4c,0650eacfe1f5078b5679,4.15,yes,yes
5,validation_014,B2,05ae4dff5d60b5021813,f66f24e03f9268114427,0650eacfe1f5078b5679,2.77,yes,yes
5,validation_014,B2,1c03a76cb6a98f53235d,5fab5a82719cacffcbe4,9ab2011a3892edfac889,-1.14,no,no
5,validation_014,B2,3087bf08970908c509ca,1721995859418ecf608c,9ab2011a3892edfac889,-0.21,no,no
5,validation_014,B2,425bfdd5ca02ab3e3cc1,69745dd19d776c69570e,9ab2011a3892edfac889,11.05,no,no
5,validation_014,B2,4aab4307f4906503d2a4,bc696217068415ca73e2,9ab2011a3892edfac889,-4.03,no,no
5,validation_014,B2,53b2a1ef09a68d6c5173,9f3c4e798094fe2631d3,0650eacfe1f5078b5679,-3.25,yes,yes
5,validation_014,B2,5b5eeef107bb6f124496,d3d6293d01e9ebf5e01c,0650eacfe1f5078b5679,13.11,yes,yes
5,validation_014,B2,71a013b45f47a8aefa7d,deabb3549fa520121850,9ab2011a3892edfac889,19.30,no,no
5,validation_014,B2,7c1c5248808f73b2f3a6,463dda3fe5140e2fbed2,9ab2011a3892edfac889,1.16,no,no
5,validation_014,B2,7e097ceb497e25947325,b31933698303334f1da5,0650eacfe1f5078b5679,51.17,yes,yes
5,validation_014,B2,94651a48df17d3b56a1b,cfe502c53f19a90449e6,9ab2011a3892edfac889,1.13,no,no
5,validation_014,B2,af12d1ae8c1555d899be,69a1ecde0bf18c3a84ae,9ab2011a3892edfac889,-0.72,no,no
5,validation_014,B2,e33e2f8351747300cba7,356dadeceba952eb2a0c,9ab2011a3892edfac889,3.68,no,no
5,validation_014,B2,e4982bb0d13ac08094aa,f2b9db071dd4766d6307,9ab2011a3892edfac889,4.18,no,no
5,validation_014,B3,05ae4dff5d60b5021813,f66f24e03f9268114427,0650eacfe1f5078b5679,2.77,yes,yes
5,validation_014,B3,1c03a76cb6a98f53235d,900bbbb970b013c70351,0650eacfe1f5078b5679,-1.16,yes,yes
5,validation_014,B3,3087bf08970908c509ca,318005d4ae363c0f6069,0650eacfe1f5078b5679,-0.18,yes,yes
5,validation_014,B3,425bfdd5ca02ab3e3cc1,eed2a1fd6deda88a28da,0650eacfe1f5078b5679,12.05,yes,yes
5,validation_014,B3,4aab4307f4906503d2a4,89db53b32a82190bec2c,0650eacfe1f5078b5679,-4.06,yes,yes
5,validation_014,B3,53b2a1ef09a68d6c5173,9f3c4e798094fe2631d3,0650eacfe1f5078b5679,-3.25,yes,yes
5,validation_014,B3,5b5eeef107bb6f124496,d3d6293d01e9ebf5e01c,0650eacfe1f5078b5679,13.11,yes,yes
5,validation_014,B3,71a013b45f47a8aefa7d,e5a136434c6743ae1fd2,0650eacfe1f5078b5679,19.26,yes,yes
5,validation_014,B3,7c1c5248808f73b2f3a6,a2746ac12413df2f9789,0650eacfe1f5078b5679,1.19,yes,yes
5,validation_014,B3,7e097ceb497e25947325,b31933698303334f1da5,0650eacfe1f5078b5679,51.17,yes,yes
5,validation_014,B3,94651a48df17d3b56a1b,3f60d4beabe896372598,0650eacfe1f5078b5679,1.16,yes,yes
5,validation_014,B3,af12d1ae8c1555d899be,3a70514bb67486ef2f07,0650eacfe1f5078b5679,-0.68,yes,yes
5,validation_014,B3,e33e2f8351747300cba7,3ba73fad6e06d2911357,0650eacfe1f5078b5679,3.67,yes,yes
5,validation_014,B3,e4982bb0d13ac08094aa,4ff74c41673e6d8cec4c,0650eacfe1f5078b5679,4.15,yes,yes
