edge_id,from_node_id,to_node_id,relationship,observation_id,cell_id,evidence_basis,treatment_id
edge:f1c9eccd8dd2d02a7714,source_manifest:8efcc15a73d4d43bf419,source_artifact:5b60d57510ca563f2783,manifest_declares_artifact,,,explicit manifest path and artifact checksum,
edge:062fb38225ff216e7ad8,source_manifest:c1f834a5eb747d6a015d,vintage:c0a2e938ba2212e1aa72,manifest_declares_vintage,,,explicit vintage manifest path and checksum,
edge:2463ca28438af08529bd,source_manifest:8efcc15a73d4d43bf419,vintage:26fea14cace77e23d749,manifest_declares_vintage,,,explicit vintage manifest path and checksum,
edge:c1535306496fc80e9563,source_manifest:8efcc15a73d4d43bf419,vintage:ee62d93cbabad154b03d,manifest_declares_vintage,,,explicit vintage manifest path and checksum,
edge:044b1441b4ccc61109e7,observation:864f2c2d1b88e471e06c,treatment_decision:ae1fade8ed6c5938f499,observation_enters_treatment,49b82f2b710bfb946f9f,e4982bb0d13ac08094aa,exact H6 observation_id carried by the treatment audit,B0
edge:09801e7a10f12986ac13,observation:5577ee9eb9f8775867ee,treatment_decision:3351d3137ad2e1663462,observation_enters_treatment,d99bc3566095bc6ee582,7e097ceb497e25947325,exact H6 observation_id carried by the treatment audit,B2
edge:0b41db2b4e0df249dec4,observation:c8636f1fbb21ce328ae5,treatment_decision:54c37b211f186cf37d22,observation_enters_treatment,b55b4fefc9148be667c1,94651a48df17d3b56a1b,exact H6 observation_id carried by the treatment audit,B2
edge:0d7d2bb8a427fdf07bb7,observation:885040ab6fb9ac0096b2,treatment_decision:3497f7cefa9fb8da56dc,observation_enters_treatment,9fe0a3bb2baed4ce3810,7c1c5248808f73b2f3a6,exact H6 observation_id carried by the treatment audit,B0
edge:1559a8e8dbb668690ea3,observation:da340ced2539c49628bf,treatment_decision:4528f931b50456c66ede,observation_enters_treatment,a34fc65bf470c1e7ce20,af12d1ae8c1555d899be,exact H6 observation_id carried by the treatment audit,B0
edge:19704dbf283599059667,observation:f99fdeebfc608df3a8bb,treatment_decision:6d3a527487656d9bbe68,observation_enters_treatment,e313de2e0e1a97bc17ff,7e097ceb497e25947325,exact H6 observation_id carried by the treatment audit,B2
edge:1d7b593f9bcfd6e6ff21,observation:de0321deca75854654ba,treatment_decision:c205c83bfd196b596a51,observation_enters_treatment,506a60e86fb32d9c608b,e33e2f8351747300cba7,exact H6 observation_id carried by the treatment audit,B2
edge:2e498d7b872bbcc942d9,observation:be61f5d1cfa355a917f0,treatment_decision:e922bc7a80c337ac72a8,observation_enters_treatment,356dadeceba952eb2a0c,e33e2f8351747300cba7,exact H6 observation_id carried by the treatment audit,B2
edge:2f85e0f9c4c4fbf0f940,observation:4451fa83b206a52cd53e,treatment_decision:7d018acbe51aa6194ae5,observation_enters_treatment,463dda3fe5140e2fbed2,7c1c5248808f73b2f3a6,exact H6 observation_id carried by the treatment audit,B2
edge:30d28e1e7c7c8faf775c,observation:3a58dba97aae26b9300b,treatment_decision:b989fabf222020a2dabe,observation_enters_treatment,cb0d5147421c66597d95,7c1c5248808f73b2f3a6,exact H6 observation_id carried by the treatment audit,B2
edge:35fd0e074d6ad335afc1,observation:cc516c3714c088b54218,treatment_decision:64e4c12a09d2d7bd90b2,observation_enters_treatment,f4b6cbcb460eaef0f82e,e4982bb0d13ac08094aa,exact H6 observation_id carried by the treatment audit,B0
edge:3a4215939140afd9f7bb,observation:a7e8ddddcfeb654133b3,treatment_decision:a6c6d5f8faaf44e4fb40,observation_enters_treatment,72e8553f361951a0c2c8,3087bf08970908c509ca,exact H6 observation_id carried by the treatment audit,B2
edge:3c8800c647856bd08590,observation:3f64e0aa5f69399e8a04,treatment_decision:51e4a3353b3340e49584,observation_enters_treatment,09bd4158de9b28a03d83,1c03a76cb6a98f53235d,exact H6 observation_id carried by the treatment audit,B0
edge:416c82497cc7f719e506,observation:1ecfe2896341b81743b9,treatment_decision:01e97655d5b8bfaf85b6,observation_enters_treatment,edde0b27f2f31f5fb962,5b5eeef107bb6f124496,exact H6 observation_id carried by the treatment audit,B0
edge:4262c7590d92be2ab7a0,observation:de0321deca75854654ba,treatment_decision:aa4980282d3bcdb13249,observation_enters_treatment,506a60e86fb32d9c608b,e33e2f8351747300cba7,exact H6 observation_id carried by the treatment audit,B0
edge:4317d7460efb8c5f2b16,observation:3f64e0aa5f69399e8a04,treatment_decision:66faf76902b33b10aa76,observation_enters_treatment,09bd4158de9b28a03d83,1c03a76cb6a98f53235d,exact H6 observation_id carried by the treatment audit,B2
edge:43edc2f428545f9f56c8,observation:885040ab6fb9ac0096b2,treatment_decision:470dd4633fb0dfa7fe65,observation_enters_treatment,9fe0a3bb2baed4ce3810,7c1c5248808f73b2f3a6,exact H6 observation_id carried by the treatment audit,B2
edge:50d85f7d08e21199678f,observation:c8d559d64c4d785c41a3,treatment_decision:e32eb47856f958bf1744,observation_enters_treatment,1721995859418ecf608c,3087bf08970908c509ca,exact H6 observation_id carried by the treatment audit,B0
edge:536d66b45fb11e91d7ab,observation:4d4d1e51259f85b21f1d,treatment_decision:f602fdf9ed7c4d21a015,observation_enters_treatment,e06e475e6f5cb8748897,4aab4307f4906503d2a4,exact H6 observation_id carried by the treatment audit,B2
edge:5c066ef7afc59670558f,observation:202f97684ab8629aa916,treatment_decision:28561b0a1878d7b8630d,observation_enters_treatment,d3d17696ddd6a7bcb743,af12d1ae8c1555d899be,exact H6 observation_id carried by the treatment audit,B0
edge:5c8832999e9cb41a28d4,observation:b9d9aa4f2beeae259666,treatment_decision:345214c000d52f1ca630,observation_enters_treatment,cfe502c53f19a90449e6,94651a48df17d3b56a1b,exact H6 observation_id carried by the treatment audit,B0
edge:60082765d76437798a55,observation:389c8092fc51c52bc4eb,treatment_decision:10ccf15de43bd6cc1f66,observation_enters_treatment,6ad6dfc4b05d0f292d1f,425bfdd5ca02ab3e3cc1,exact H6 observation_id carried by the treatment audit,B0
edge:60287d675a0bcd885d25,observation:5f781c26691e4c1d4e63,treatment_decision:64a25d13c4c58b4ab807,observation_enters_treatment,05a8528c88245297d4ba,5b5eeef107bb6f124496,exact H6 observation_id carried by the treatment audit,B2
edge:63392f81f85a3f2f3526,observation:1b7b7decaafba2e44741,treatment_decision:c4f21a91862dd44daf60,observation_enters_treatment,f831d08aa91c95864cd0,05ae4dff5d60b5021813,exact H6 observation_id carried by the treatment audit,B2
edge:6496271cf1aa323b3f1b,observation:1b7b7decaafba2e44741,treatment_decision:94a34350fee164c39a62,observation_enters_treatment,f831d08aa91c95864cd0,05ae4dff5d60b5021813,exact H6 observation_id carried by the treatment audit,B0
edge:669891924629d4e9e446,observation:e19175cc2d07bb652fd5,treatment_decision:ba4d2a0323532ef5eefc,observation_enters_treatment,69745dd19d776c69570e,425bfdd5ca02ab3e3cc1,exact H6 observation_id carried by the treatment audit,B2
edge:687282d95342db884595,observation:e36405cf00bd435e3d3d,treatment_decision:fa01589df546f2ac10bc,observation_enters_treatment,74fed6e1c3d917191be6,53b2a1ef09a68d6c5173,exact H6 observation_id carried by the treatment audit,B0
edge:6b9d1a0ea4184fc5bab4,observation:96242f6669896b9035de,treatment_decision:de8618385ab0b96a4da0,observation_enters_treatment,df8ae4a2843995c9185d,3087bf08970908c509ca,exact H6 observation_id carried by the treatment audit,B0
edge:73b778cc1a882cdb2979,observation:faa7a4c88494a64e5e39,treatment_decision:ebc36619fb9371ccdb2d,observation_enters_treatment,bc696217068415ca73e2,4aab4307f4906503d2a4,exact H6 observation_id carried by the treatment audit,B2
edge:79d875988d46e930a495,observation:0970843830c2ae7c8503,treatment_decision:ce77a6cdda37e2bcd056,observation_enters_treatment,f2b9db071dd4766d6307,e4982bb0d13ac08094aa,exact H6 observation_id carried by the treatment audit,B2
edge:7b7398cb6b65ae910fe2,observation:c0e44bfaff03fb3d0e85,treatment_decision:0a9128e5315b05c412f3,observation_enters_treatment,69a1ecde0bf18c3a84ae,af12d1ae8c1555d899be,exact H6 observation_id carried by the treatment audit,B2
edge:7d5de1b49ddecdbddb05,observation:5f781c26691e4c1d4e63,treatment_decision:521d48c5bcc94247c67b,observation_enters_treatment,05a8528c88245297d4ba,5b5eeef107bb6f124496,exact H6 observation_id carried by the treatment audit,B0
edge:7f78ad694ddc22651fa1,observation:cc516c3714c088b54218,treatment_decision:71a95c8bc9f17f2ac4b9,observation_enters_treatment,f4b6cbcb460eaef0f82e,e4982bb0d13ac08094aa,exact H6 observation_id carried by the treatment audit,B2
edge:88af31296e5c2453ad31,observation:8723d68bb99c76a272c0,treatment_decision:0abd4a86810b0413b3d9,observation_enters_treatment,211b04665de26cd11d77,53b2a1ef09a68d6c5173,exact H6 observation_id carried by the treatment audit,B0
edge:990f47cbc9e00ac69516,observation:be61f5d1cfa355a917f0,treatment_decision:6930213d03643139cb4f,observation_enters_treatment,356dadeceba952eb2a0c,e33e2f8351747300cba7,exact H6 observation_id carried by the treatment audit,B0
edge:9a63980d707b9cc75e8e,observation:96242f6669896b9035de,treatment_decision:c2ceeff98ed5980e40d3,observation_enters_treatment,df8ae4a2843995c9185d,3087bf08970908c509ca,exact H6 observation_id carried by the treatment audit,B2
edge:9b6ee9f88d7a8b7c4df9,observation:04df2a67b487f338de1b,treatment_decision:44e85d3e18527505e98a,observation_enters_treatment,5fab5a82719cacffcbe4,1c03a76cb6a98f53235d,exact H6 observation_id carried by the treatment audit,B2
edge:9c46cc7f661e19bde72e,observation:04df2a67b487f338de1b,treatment_decision:b4cc3058de5b03e4acce,observation_enters_treatment,5fab5a82719cacffcbe4,1c03a76cb6a98f53235d,exact H6 observation_id carried by the treatment audit,B0
edge:9cd938e5e0ddb9c01ce9,observation:3b44dd267dadc5b9eb40,treatment_decision:74ac980251856f1cc7c8,observation_enters_treatment,2766cbe2cf960f73ba05,71a013b45f47a8aefa7d,exact H6 observation_id carried by the treatment audit,B0
edge:9d2cd7268096b4268be9,observation:294d2d83bf86fa753446,treatment_decision:ecb545a1085647c5d652,observation_enters_treatment,6fbf4aae1b9a6de0051a,94651a48df17d3b56a1b,exact H6 observation_id carried by the treatment audit,B2
edge:a09e8b88f2691682c112,observation:c8636f1fbb21ce328ae5,treatment_decision:42ed1037c94137b84019,observation_enters_treatment,b55b4fefc9148be667c1,94651a48df17d3b56a1b,exact H6 observation_id carried by the treatment audit,B0
edge:a2368f2a4e62573653df,observation:3b1d7e44c2f83aa6fe02,treatment_decision:b49c24396a857374b3a1,observation_enters_treatment,deabb3549fa520121850,71a013b45f47a8aefa7d,exact H6 observation_id carried by the treatment audit,B2
edge:a2975fc98ef7d1744775,observation:294d2d83bf86fa753446,treatment_decision:578b9ae365fa3ee4e1f3,observation_enters_treatment,6fbf4aae1b9a6de0051a,94651a48df17d3b56a1b,exact H6 observation_id carried by the treatment audit,B0
edge:a9ffd5460a6466de07b3,observation:3a58dba97aae26b9300b,treatment_decision:69f8285768cc23cfcd85,observation_enters_treatment,cb0d5147421c66597d95,7c1c5248808f73b2f3a6,exact H6 observation_id carried by the treatment audit,B0
edge:aba96da872a241da2f78,observation:a7e8ddddcfeb654133b3,treatment_decision:5845e2ce8feda0a2471b,observation_enters_treatment,72e8553f361951a0c2c8,3087bf08970908c509ca,exact H6 observation_id carried by the treatment audit,B0
edge:adf3980487c8351a4fa8,observation:e19175cc2d07bb652fd5,treatment_decision:45c9c4f407fa3c5bda70,observation_enters_treatment,69745dd19d776c69570e,425bfdd5ca02ab3e3cc1,exact H6 observation_id carried by the treatment audit,B0
edge:afd8dceb7cac50cae1e0,observation:3b44dd267dadc5b9eb40,treatment_decision:e4ca9bee15dc3066aedf,observation_enters_treatment,2766cbe2cf960f73ba05,71a013b45f47a8aefa7d,exact H6 observation_id carried by the treatment audit,B2
edge:b0765bbada1580816fd4,observation:c0e44bfaff03fb3d0e85,treatment_decision:7eb5aa0a1c9985db3bae,observation_enters_treatment,69a1ecde0bf18c3a84ae,af12d1ae8c1555d899be,exact H6 observation_id carried by the treatment audit,B0
edge:b6851f18e6bce4953d62,observation:c8d559d64c4d785c41a3,treatment_decision:1c37bb7db78dd523efc8,observation_enters_treatment,1721995859418ecf608c,3087bf08970908c509ca,exact H6 observation_id carried by the treatment audit,B2
edge:b9624b98c7c2d13390a1,observation:fd786e62692104822637,treatment_decision:194200d871c8425ce37a,observation_enters_treatment,87cdfc70ee6d45666fec,425bfdd5ca02ab3e3cc1,exact H6 observation_id carried by the treatment audit,B2
edge:bd61dfabbe987449dee5,observation:5577ee9eb9f8775867ee,treatment_decision:e9e1e46e04b4e0b87c82,observation_enters_treatment,d99bc3566095bc6ee582,7e097ceb497e25947325,exact H6 observation_id carried by the treatment audit,B0
edge:c38af576c580cdf4d3de,observation:e4c9a85a54e3ad78e66c,treatment_decision:84cbb32858b832c84f69,observation_enters_treatment,ad8a7f5c7869af674e3a,05ae4dff5d60b5021813,exact H6 observation_id carried by the treatment audit,B2
edge:c394d35b8cca1606bef4,observation:202f97684ab8629aa916,treatment_decision:e7542895b383f1cf957a,observation_enters_treatment,d3d17696ddd6a7bcb743,af12d1ae8c1555d899be,exact H6 observation_id carried by the treatment audit,B2
edge:c55224333777142cdf20,observation:faa7a4c88494a64e5e39,treatment_decision:f0f9398e159a89805a66,observation_enters_treatment,bc696217068415ca73e2,4aab4307f4906503d2a4,exact H6 observation_id carried by the treatment audit,B0
edge:c5ba86ff9149c806d98d,observation:864f2c2d1b88e471e06c,treatment_decision:50582d3656d43e23a4ce,observation_enters_treatment,49b82f2b710bfb946f9f,e4982bb0d13ac08094aa,exact H6 observation_id carried by the treatment audit,B2
edge:c66148cf8fd155073162,observation:6e3265bf4a2eadf39698,treatment_decision:07b069e313d324126fc3,observation_enters_treatment,4af2e0e7825c9f2ac443,71a013b45f47a8aefa7d,exact H6 observation_id carried by the treatment audit,B2
edge:c6a7ec1d9cb65953c88a,observation:f99fdeebfc608df3a8bb,treatment_decision:4d94c6598e04bfa70d82,observation_enters_treatment,e313de2e0e1a97bc17ff,7e097ceb497e25947325,exact H6 observation_id carried by the treatment audit,B0
edge:c8603927149e959bd0e4,observation:31d333568319d88d97b2,treatment_decision:5b2bbe6c544f7987b94c,observation_enters_treatment,a16c09b869c2ad72a4ea,4aab4307f4906503d2a4,exact H6 observation_id carried by the treatment audit,B0
edge:cdbdf4f6dec7c6800e6a,observation:0970843830c2ae7c8503,treatment_decision:a484434b328c7b0665f7,observation_enters_treatment,f2b9db071dd4766d6307,e4982bb0d13ac08094aa,exact H6 observation_id carried by the treatment audit,B0
edge:cdfe4e83cdde0323d290,observation:667f983b01d3cdf7458e,treatment_decision:7afe198206a88203597a,observation_enters_treatment,9fcd6d7d4f2e24e56db1,1c03a76cb6a98f53235d,exact H6 observation_id carried by the treatment audit,B0
edge:d055f456272d292911ec,observation:8723d68bb99c76a272c0,treatment_decision:6f97d759c0fb908abffb,observation_enters_treatment,211b04665de26cd11d77,53b2a1ef09a68d6c5173,exact H6 observation_id carried by the treatment audit,B2
edge:d1156fcdfd6fbca963de,observation:e4c9a85a54e3ad78e66c,treatment_decision:bd6820f4625f446558d7,observation_enters_treatment,ad8a7f5c7869af674e3a,05ae4dff5d60b5021813,exact H6 observation_id carried by the treatment audit,B0
edge:d1989b7cb6b443c5f7ce,observation:4d4d1e51259f85b21f1d,treatment_decision:1e0b717dca3619cbc832,observation_enters_treatment,e06e475e6f5cb8748897,4aab4307f4906503d2a4,exact H6 observation_id carried by the treatment audit,B0
edge:d405fa92f5d827a942ed,observation:3b1d7e44c2f83aa6fe02,treatment_decision:733e8862b895e90c023f,observation_enters_treatment,deabb3549fa520121850,71a013b45f47a8aefa7d,exact H6 observation_id carried by the treatment audit,B0
edge:d7d07f81a5d08696c551,observation:31d333568319d88d97b2,treatment_decision:f23f0bd59f8981005867,observation_enters_treatment,a16c09b869c2ad72a4ea,4aab4307f4906503d2a4,exact H6 observation_id carried by the treatment audit,B2
edge:df82fc08b714437d8541,observation:4451fa83b206a52cd53e,treatment_decision:501ef06bfa9901cc32a8,observation_enters_treatment,463dda3fe5140e2fbed2,7c1c5248808f73b2f3a6,exact H6 observation_id carried by the treatment audit,B0
edge:e2a185e7632e03104538,observation:6e3265bf4a2eadf39698,treatment_decision:e456f220c0c8c9eee183,observation_enters_treatment,4af2e0e7825c9f2ac443,71a013b45f47a8aefa7d,exact H6 observation_id carried by the treatment audit,B0
edge:ec96cc7111b75c0f48c6,observation:389c8092fc51c52bc4eb,treatment_decision:2bf4efe84e17d15d5a52,observation_enters_treatment,6ad6dfc4b05d0f292d1f,425bfdd5ca02ab3e3cc1,exact H6 observation_id carried by the treatment audit,B2
edge:ecba718b40921b6bce62,observation:b9d9aa4f2beeae259666,treatment_decision:19342cef837b47f9f2ea,observation_enters_treatment,cfe502c53f19a90449e6,94651a48df17d3b56a1b,exact H6 observation_id carried by the treatment audit,B2
edge:eec63883ec1f890e81e4,observation:fd786e62692104822637,treatment_decision:509cb54e0571af9e1f50,observation_enters_treatment,87cdfc70ee6d45666fec,425bfdd5ca02ab3e3cc1,exact H6 observation_id carried by the treatment audit,B0
edge:ef9c92b281f5895321d2,observation:ea029425bb6e7db0f2d4,treatment_decision:f3555f20090ed7209e39,observation_enters_treatment,27f750d142897641b3b1,e33e2f8351747300cba7,exact H6 observation_id carried by the treatment audit,B0
edge:f318bbe14d082a2a01ec,observation:da340ced2539c49628bf,treatment_decision:8767414d773196b79c6f,observation_enters_treatment,a34fc65bf470c1e7ce20,af12d1ae8c1555d899be,exact H6 observation_id carried by the treatment audit,B2
edge:f678e2f13cac3220fe45,observation:1ecfe2896341b81743b9,treatment_decision:082f5ca9b674ca745934,observation_enters_treatment,edde0b27f2f31f5fb962,5b5eeef107bb6f124496,exact H6 observation_id carried by the treatment audit,B2
edge:fa526e3e6963d3e27cb3,observation:667f983b01d3cdf7458e,treatment_decision:8308c3c3f060c8b25564,observation_enters_treatment,9fcd6d7d4f2e24e56db1,1c03a76cb6a98f53235d,exact H6 observation_id carried by the treatment audit,B2
edge:fece38702e9962268d6d,observation:ea029425bb6e7db0f2d4,treatment_decision:86c711486628ab7c2376,observation_enters_treatment,27f750d142897641b3b1,e33e2f8351747300cba7,exact H6 observation_id carried by the treatment audit,B2
edge:ff44a52af0591c2ab0c7,observation:e36405cf00bd435e3d3d,treatment_decision:371b782e4e8e98bd1010,observation_enters_treatment,74fed6e1c3d917191be6,53b2a1ef09a68d6c5173,exact H6 observation_id carried by the treatment audit,B2
edge:03cc979a520aca340bfc,observation:be61f5d1cfa355a917f0,indicator_cell:5fd7f1c394470ba4a878,observation_materializes_cell,356dadeceba952eb2a0c,e33e2f8351747300cba7,H6 stable cell_id,
edge:0b68d711a0ea7d53c21b,observation:3f64e0aa5f69399e8a04,indicator_cell:932a2e3f54ff599be81b,observation_materializes_cell,09bd4158de9b28a03d83,1c03a76cb6a98f53235d,H6 stable cell_id,
edge:0ebd489b721451dc03bc,observation:202f97684ab8629aa916,indicator_cell:ae652356f54e9da22915,observation_materializes_cell,d3d17696ddd6a7bcb743,af12d1ae8c1555d899be,H6 stable cell_id,
edge:111a700f07af74b8b8cc,observation:04df2a67b487f338de1b,indicator_cell:932a2e3f54ff599be81b,observation_materializes_cell,5fab5a82719cacffcbe4,1c03a76cb6a98f53235d,H6 stable cell_id,
edge:21706f3202685dc5f05d,observation:b9d9aa4f2beeae259666,indicator_cell:08e4d6d55af0774caa62,observation_materializes_cell,cfe502c53f19a90449e6,94651a48df17d3b56a1b,H6 stable cell_id,
edge:2272a2b24d7293c8da6d,observation:3b44dd267dadc5b9eb40,indicator_cell:44587469161d5e598f2a,observation_materializes_cell,2766cbe2cf960f73ba05,71a013b45f47a8aefa7d,H6 stable cell_id,
edge:2328e5ff37ad08b80430,observation:f99fdeebfc608df3a8bb,indicator_cell:de3c26510b8871e0d687,observation_materializes_cell,e313de2e0e1a97bc17ff,7e097ceb497e25947325,H6 stable cell_id,
edge:28df812cc0a413b3f46b,observation:885040ab6fb9ac0096b2,indicator_cell:feb2ac97cbf469e6c701,observation_materializes_cell,9fe0a3bb2baed4ce3810,7c1c5248808f73b2f3a6,H6 stable cell_id,
edge:459c0a53a60ccb3e7d80,observation:389c8092fc51c52bc4eb,indicator_cell:7893e69f53cf7b6d0284,observation_materializes_cell,6ad6dfc4b05d0f292d1f,425bfdd5ca02ab3e3cc1,H6 stable cell_id,
edge:63982fdf5f2a6c95f329,observation:ea029425bb6e7db0f2d4,indicator_cell:5fd7f1c394470ba4a878,observation_materializes_cell,27f750d142897641b3b1,e33e2f8351747300cba7,H6 stable cell_id,
edge:66e96e602d8a04d45ad0,observation:faa7a4c88494a64e5e39,indicator_cell:e30254e6593a5ad1768e,observation_materializes_cell,bc696217068415ca73e2,4aab4307f4906503d2a4,H6 stable cell_id,
edge:6850c65ba54d2d6298ae,observation:e4c9a85a54e3ad78e66c,indicator_cell:aab555ad4759ae18ba76,observation_materializes_cell,ad8a7f5c7869af674e3a,05ae4dff5d60b5021813,H6 stable cell_id,
edge:7036a10c664d349db7f1,observation:31d333568319d88d97b2,indicator_cell:e30254e6593a5ad1768e,observation_materializes_cell,a16c09b869c2ad72a4ea,4aab4307f4906503d2a4,H6 stable cell_id,
edge:718341a02f1381ec6079,observation:5577ee9eb9f8775867ee,indicator_cell:de3c26510b8871e0d687,observation_materializes_cell,d99bc3566095bc6ee582,7e097ceb497e25947325,H6 stable cell_id,
edge:81c8fc1b2773bcd9d000,observation:294d2d83bf86fa753446,indicator_cell:08e4d6d55af0774caa62,observation_materializes_cell,6fbf4aae1b9a6de0051a,94651a48df17d3b56a1b,H6 stable cell_id,
edge:89cbaef1797c7e6e77dc,observation:6e3265bf4a2eadf39698,indicator_cell:44587469161d5e598f2a,observation_materializes_cell,4af2e0e7825c9f2ac443,71a013b45f47a8aefa7d,H6 stable cell_id,
edge:8cac4725792c5768e4b0,observation:da340ced2539c49628bf,indicator_cell:ae652356f54e9da22915,observation_materializes_cell,a34fc65bf470c1e7ce20,af12d1ae8c1555d899be,H6 stable cell_id,
edge:8ff700679e93749b490d,observation:e19175cc2d07bb652fd5,indicator_cell:7893e69f53cf7b6d0284,observation_materializes_cell,69745dd19d776c69570e,425bfdd5ca02ab3e3cc1,H6 stable cell_id,
edge:94a2dbb9883a00825d75,observation:c8636f1fbb21ce328ae5,indicator_cell:08e4d6d55af0774caa62,observation_materializes_cell,b55b4fefc9148be667c1,94651a48df17d3b56a1b,H6 stable cell_id,
edge:984d94cd51c202b80a3b,observation:0970843830c2ae7c8503,indicator_cell:f70883b0424bebcca783,observation_materializes_cell,f2b9db071dd4766d6307,e4982bb0d13ac08094aa,H6 stable cell_id,
edge:a045abf8994b538a183f,observation:a7e8ddddcfeb654133b3,indicator_cell:9f4335805533dc1644dc,observation_materializes_cell,72e8553f361951a0c2c8,3087bf08970908c509ca,H6 stable cell_id,
edge:a376b037fd815bd08f48,observation:5f781c26691e4c1d4e63,indicator_cell:55e36c8d23c81a7e5e6f,observation_materializes_cell,05a8528c88245297d4ba,5b5eeef107bb6f124496,H6 stable cell_id,
edge:aa7235033e296af44a2b,observation:de0321deca75854654ba,indicator_cell:5fd7f1c394470ba4a878,observation_materializes_cell,506a60e86fb32d9c608b,e33e2f8351747300cba7,H6 stable cell_id,
edge:bba347dc426d90b28d3f,observation:8723d68bb99c76a272c0,indicator_cell:c4a866eca4b16dd78a5b,observation_materializes_cell,211b04665de26cd11d77,53b2a1ef09a68d6c5173,H6 stable cell_id,
edge:c4a9eed82d0c716ef665,observation:c8d559d64c4d785c41a3,indicator_cell:9f4335805533dc1644dc,observation_materializes_cell,1721995859418ecf608c,3087bf08970908c509ca,H6 stable cell_id,
edge:c6fd3b3ba2ab84a177ae,observation:864f2c2d1b88e471e06c,indicator_cell:f70883b0424bebcca783,observation_materializes_cell,49b82f2b710bfb946f9f,e4982bb0d13ac08094aa,H6 stable cell_id,
edge:cb3b0bc6bb10cbc7a1af,observation:4d4d1e51259f85b21f1d,indicator_cell:e30254e6593a5ad1768e,observation_materializes_cell,e06e475e6f5cb8748897,4aab4307f4906503d2a4,H6 stable cell_id,
edge:cc77a66c956ab4f1ab7e,observation:1b7b7decaafba2e44741,indicator_cell:aab555ad4759ae18ba76,observation_materializes_cell,f831d08aa91c95864cd0,05ae4dff5d60b5021813,H6 stable cell_id,
edge:d46fd9ade8f77a02e18a,observation:fd786e62692104822637,indicator_cell:7893e69f53cf7b6d0284,observation_materializes_cell,87cdfc70ee6d45666fec,425bfdd5ca02ab3e3cc1,H6 stable cell_id,
edge:e2b93b6060b08a415bc7,observation:4451fa83b206a52cd53e,indicator_cell:feb2ac97cbf469e6c701,observation_materializes_cell,463dda3fe5140e2fbed2,7c1c5248808f73b2f3a6,H6 stable cell_id,
edge:e3f0ce5d4bc903d0bfbf,observation:e36405cf00bd435e3d3d,indicator_cell:c4a866eca4b16dd78a5b,observation_materializes_cell,74fed6e1c3d917191be6,53b2a1ef09a68d6c5173,H6 stable cell_id,
edge:e4022255048e6dabb39d,observation:c0e44bfaff03fb3d0e85,indicator_cell:ae652356f54e9da22915,observation_materializes_cell,69a1ecde0bf18c3a84ae,af12d1ae8c1555d899be,H6 stable cell_id,
edge:e736654947ee5cc84e48,observation:cc516c3714c088b54218,indicator_cell:f70883b0424bebcca783,observation_materializes_cell,f4b6cbcb460eaef0f82e,e4982bb0d13ac08094aa,H6 stable cell_id,
edge:e92e4c71290275321795,observation:96242f6669896b9035de,indicator_cell:9f4335805533dc1644dc,observation_materializes_cell,df8ae4a2843995c9185d,3087bf08970908c509ca,H6 stable cell_id,
edge:eb7d64db01163db05a6d,observation:667f983b01d3cdf7458e,indicator_cell:932a2e3f54ff599be81b,observation_materializes_cell,9fcd6d7d4f2e24e56db1,1c03a76cb6a98f53235d,H6 stable cell_id,
edge:f68153b64c023f03e6f0,observation:1ecfe2896341b81743b9,indicator_cell:55e36c8d23c81a7e5e6f,observation_materializes_cell,edde0b27f2f31f5fb962,5b5eeef107bb6f124496,H6 stable cell_id,
edge:f6af64e78d995a29282f,observation:3b1d7e44c2f83aa6fe02,indicator_cell:44587469161d5e598f2a,observation_materializes_cell,deabb3549fa520121850,71a013b45f47a8aefa7d,H6 stable cell_id,
edge:fb10d1507128aa608d3b,observation:3a58dba97aae26b9300b,indicator_cell:feb2ac97cbf469e6c701,observation_materializes_cell,cb0d5147421c66597d95,7c1c5248808f73b2f3a6,H6 stable cell_id,
edge:056bc689f595e661f4ea,treatment_output:130f540cad1892fe9816,indicator_cell:feb2ac97cbf469e6c701,output_serves_cell,cb0d5147421c66597d95,7c1c5248808f73b2f3a6,treatment output and H6C cell share the exact stable cell_id,B0
edge:092e6852bad2cc6ba078,treatment_output:4372d54e81fafb2c0f84,indicator_cell:aab555ad4759ae18ba76,output_serves_cell,ad8a7f5c7869af674e3a,05ae4dff5d60b5021813,treatment output and H6C cell share the exact stable cell_id,B0
edge:271e7038d744d3d9d136,treatment_output:aa886d476fcda30c743c,indicator_cell:e30254e6593a5ad1768e,output_serves_cell,bc696217068415ca73e2,4aab4307f4906503d2a4,treatment output and H6C cell share the exact stable cell_id,B2
edge:31efe6e2a87bc7315da6,treatment_output:c576ab8d524dc574c195,indicator_cell:55e36c8d23c81a7e5e6f,output_serves_cell,edde0b27f2f31f5fb962,5b5eeef107bb6f124496,treatment output and H6C cell share the exact stable cell_id,B2
edge:38140bafa6992d22906d,treatment_output:5fb72e44f9c935bd58f3,indicator_cell:7893e69f53cf7b6d0284,output_serves_cell,69745dd19d776c69570e,425bfdd5ca02ab3e3cc1,treatment output and H6C cell share the exact stable cell_id,B2
