node_id,node_type,natural_key,label,domain,source_id,vintage_id,path,sha256,treatment_id,observation_id,decision,addressable
source_record:c5368ca23455a251f941,source_record,"[""abb977463619a16c5811bab47074452d75807483da5a315e831c1d07aa390cd8"",""page=162;figure=Gambar 15.1;series=total;year=2022"",""sdg15_forest_cover"",""total"",""2022"",""national"",""9999""]",page=162;figure=Gambar 15.1;series=total;year=2022,ecology,bps_tpb_2024,aa7252a58f41161c17c3,,,,,,
source_record:c9024fe3b36dd1151ec1,source_record,"[""abb977463619a16c5811bab47074452d75807483da5a315e831c1d07aa390cd8"",""pub=936a26d5d2b168b9971d3b02;page=274;column=13;year=2023"",""sdg08_productivity_growth"",""total"",""2023"",""province"",""6500""]",pub=936a26d5d2b168b9971d3b02;page=274;column=13;year=2023,economy,bps_tpb_2024,aa7252a58f41161c17c3,,,,,,
source_record:d3ee5d39849b0096d5ce,source_record,"[""a683d7d77fa173f23468891ed5c28393e5eaa069f81e58cc4eb6e9921ce7ad92"",""domain=0000;var=1161;vervar=2100;turvar=0;th=123;turth=0"",""sdg08_productivity_growth"",""total"",""2023"",""province"",""2100""]",domain=0000;var=1161;vervar=2100;turvar=0;th=123;turth=0,economy,bps_webapi,b132d2fab33291e0733e,,,,,,
source_record:d51908b14d4f43919f94,source_record,"[""a683d7d77fa173f23468891ed5c28393e5eaa069f81e58cc4eb6e9921ce7ad92"",""domain=0000;var=1161;vervar=9100;turvar=0;th=122;turth=0"",""sdg08_productivity_growth"",""total"",""2022"",""province"",""9100""]",domain=0000;var=1161;vervar=9100;turvar=0;th=122;turth=0,economy,bps_webapi,b132d2fab33291e0733e,,,,,,
source_record:e6e65cbbb0692b29878a,source_record,"[""bd50461f8b7c49ac1a9fb48d4ffc88e06ac8b4ae904eb5dcd8649b76c235f03d"",""pdf_page=226;printed_page=208;column=11;printed_note=x;year=2022"",""sdg08_productivity_growth"",""total"",""2022"",""province"",""9100""]",pdf_page=226;printed_page=208;column=11;printed_note=x;year=2022,economy,bps_tpb_2025,9ab2011a3892edfac889,,,,,,
source_record:f6a04a1c01641dfdfadc,source_record,"[""a683d7d77fa173f23468891ed5c28393e5eaa069f81e58cc4eb6e9921ce7ad92"",""domain=0000;var=1161;vervar=6500;turvar=0;th=123;turth=0"",""sdg08_productivity_growth"",""total"",""2023"",""province"",""6500""]",domain=0000;var=1161;vervar=6500;turvar=0;th=123;turth=0,economy,bps_webapi,b132d2fab33291e0733e,,,,,,
transformation_run:9c729c994c878f480a2a,transformation_run,h5-4439733db96507a1,h5-4439733db96507a1,,,,,,,,,
transformation_version:37a19e6adfcd3ab8b59b,transformation_version,h6-schema-v1,h6-schema-v1,,,,,,,,,
treatment_decision:00ba366612b481aeb6db,treatment_decision,B1|a16c09b869c2ad72a4ea,B1:historical_snapshot_available,economy,,aa7252a58f41161c17c3,,,B1,a16c09b869c2ad72a4ea,historical_snapshot_available,yes
treatment_decision:01e97655d5b8bfaf85b6,treatment_decision,B0|edde0b27f2f31f5fb962,B0:current_available,energy,,,,,B0,edde0b27f2f31f5fb962,current_available,yes
treatment_decision:05eea653e8b970a61288,treatment_decision,B1|4af2e0e7825c9f2ac443,B1:current_snapshot_available,economy,,b132d2fab33291e0733e,,,B1,4af2e0e7825c9f2ac443,current_snapshot_available,yes
treatment_decision:079d807f6c262a9020ca,treatment_decision,B1|6fbf4aae1b9a6de0051a,B1:historical_snapshot_available,economy,,aa7252a58f41161c17c3,,,B1,6fbf4aae1b9a6de0051a,historical_snapshot_available,yes
treatment_decision:07b069e313d324126fc3,treatment_decision,B2|4af2e0e7825c9f2ac443,B2:discarded_by_source_selection,economy,,,,,B2,4af2e0e7825c9f2ac443,discarded_by_source_selection,no
treatment_decision:082f5ca9b674ca745934,treatment_decision,B2|edde0b27f2f31f5fb962,B2:selected_available,energy,,,,,B2,edde0b27f2f31f5fb962,selected_available,yes
treatment_decision:08b0d20ce2e4f3857016,treatment_decision,B1|ad8a7f5c7869af674e3a,B1:current_snapshot_available,economy,,9ab2011a3892edfac889,,,B1,ad8a7f5c7869af674e3a,current_snapshot_available,yes
treatment_decision:0a9128e5315b05c412f3,treatment_decision,B2|69a1ecde0bf18c3a84ae,B2:selected_available,economy,,,,,B2,69a1ecde0bf18c3a84ae,selected_available,yes
treatment_decision:0abd4a86810b0413b3d9,treatment_decision,B0|211b04665de26cd11d77,B0:historical_overwritten,economy,,,,,B0,211b04665de26cd11d77,historical_overwritten,no
treatment_decision:0e04639b4b787c22e612,treatment_decision,B1|69a1ecde0bf18c3a84ae,B1:historical_snapshot_available,economy,,9ab2011a3892edfac889,,,B1,69a1ecde0bf18c3a84ae,historical_snapshot_available,yes
treatment_decision:10ccf15de43bd6cc1f66,treatment_decision,B0|6ad6dfc4b05d0f292d1f,B0:historical_overwritten,economy,,,,,B0,6ad6dfc4b05d0f292d1f,historical_overwritten,no
treatment_decision:121cf978e4e39a6d6897,treatment_decision,B3|6ad6dfc4b05d0f292d1f,B3:historical_vintage_available,economy,,aa7252a58f41161c17c3,,,B3,6ad6dfc4b05d0f292d1f,historical_vintage_available,yes
treatment_decision:14399580b994a524180e,treatment_decision,B3|6fbf4aae1b9a6de0051a,B3:historical_vintage_available,economy,,aa7252a58f41161c17c3,,,B3,6fbf4aae1b9a6de0051a,historical_vintage_available,yes
treatment_decision:167fa92ba170f858f7a6,treatment_decision,B3|356dadeceba952eb2a0c,B3:historical_vintage_available,economy,,9ab2011a3892edfac889,,,B3,356dadeceba952eb2a0c,historical_vintage_available,yes
treatment_decision:19342cef837b47f9f2ea,treatment_decision,B2|cfe502c53f19a90449e6,B2:selected_available,economy,,,,,B2,cfe502c53f19a90449e6,selected_available,yes
treatment_decision:194200d871c8425ce37a,treatment_decision,B2|87cdfc70ee6d45666fec,B2:discarded_by_source_selection,economy,,,,,B2,87cdfc70ee6d45666fec,discarded_by_source_selection,no
treatment_decision:1c37bb7db78dd523efc8,treatment_decision,B2|1721995859418ecf608c,B2:selected_available,economy,,,,,B2,1721995859418ecf608c,selected_available,yes
treatment_decision:1c9703fd4d9a9a3ce412,treatment_decision,B3|27f750d142897641b3b1,B3:historical_vintage_available,economy,,aa7252a58f41161c17c3,,,B3,27f750d142897641b3b1,historical_vintage_available,yes
treatment_decision:1e0b717dca3619cbc832,treatment_decision,B0|e06e475e6f5cb8748897,B0:current_available,economy,,,,,B0,e06e475e6f5cb8748897,current_available,yes
treatment_decision:1e639daa7b539e8f2208,treatment_decision,B1|49b82f2b710bfb946f9f,B1:current_snapshot_available,economy,,b132d2fab33291e0733e,,,B1,49b82f2b710bfb946f9f,current_snapshot_available,yes
treatment_decision:1f81fe5e0e2247bd890e,treatment_decision,B1|bc696217068415ca73e2,B1:historical_snapshot_available,economy,,9ab2011a3892edfac889,,,B1,bc696217068415ca73e2,historical_snapshot_available,yes
treatment_decision:25b9c971c0e696b819d7,treatment_decision,B3|df8ae4a2843995c9185d,B3:current_vintage_available,economy,,b132d2fab33291e0733e,,,B3,df8ae4a2843995c9185d,current_vintage_available,yes
treatment_decision:261ea74a6ee42a069821,treatment_decision,B1|b55b4fefc9148be667c1,B1:current_snapshot_available,economy,,b132d2fab33291e0733e,,,B1,b55b4fefc9148be667c1,current_snapshot_available,yes
treatment_decision:26a478cb1067212b6923,treatment_decision,B3|506a60e86fb32d9c608b,B3:current_vintage_available,economy,,b132d2fab33291e0733e,,,B3,506a60e86fb32d9c608b,current_vintage_available,yes
treatment_decision:28561b0a1878d7b8630d,treatment_decision,B0|d3d17696ddd6a7bcb743,B0:current_available,economy,,,,,B0,d3d17696ddd6a7bcb743,current_available,yes
treatment_decision:2bf4efe84e17d15d5a52,treatment_decision,B2|6ad6dfc4b05d0f292d1f,B2:discarded_by_source_selection,economy,,,,,B2,6ad6dfc4b05d0f292d1f,discarded_by_source_selection,no
treatment_decision:2d6b70d3b38ad5eb54a7,treatment_decision,B1|cfe502c53f19a90449e6,B1:historical_snapshot_available,economy,,9ab2011a3892edfac889,,,B1,cfe502c53f19a90449e6,historical_snapshot_available,yes
treatment_decision:3351d3137ad2e1663462,treatment_decision,B2|d99bc3566095bc6ee582,B2:selected_available,ecology,,,,,B2,d99bc3566095bc6ee582,selected_available,yes
treatment_decision:345214c000d52f1ca630,treatment_decision,B0|cfe502c53f19a90449e6,B0:historical_overwritten,economy,,,,,B0,cfe502c53f19a90449e6,historical_overwritten,no
treatment_decision:3497f7cefa9fb8da56dc,treatment_decision,B0|9fe0a3bb2baed4ce3810,B0:historical_overwritten,economy,,,,,B0,9fe0a3bb2baed4ce3810,historical_overwritten,no
treatment_decision:35a847d459f3dc0a0af1,treatment_decision,B1|edde0b27f2f31f5fb962,B1:current_snapshot_available,energy,,9ab2011a3892edfac889,,,B1,edde0b27f2f31f5fb962,current_snapshot_available,yes
treatment_decision:371b782e4e8e98bd1010,treatment_decision,B2|74fed6e1c3d917191be6,B2:selected_available,economy,,,,,B2,74fed6e1c3d917191be6,selected_available,yes
treatment_decision:38aa5af7b120e26bf137,treatment_decision,B1|9fe0a3bb2baed4ce3810,B1:historical_snapshot_available,economy,,aa7252a58f41161c17c3,,,B1,9fe0a3bb2baed4ce3810,historical_snapshot_available,yes
treatment_decision:42ed1037c94137b84019,treatment_decision,B0|b55b4fefc9148be667c1,B0:current_available,economy,,,,,B0,b55b4fefc9148be667c1,current_available,yes
treatment_decision:44e85d3e18527505e98a,treatment_decision,B2|5fab5a82719cacffcbe4,B2:selected_available,economy,,,,,B2,5fab5a82719cacffcbe4,selected_available,yes
treatment_decision:4528f931b50456c66ede,treatment_decision,B0|a34fc65bf470c1e7ce20,B0:historical_overwritten,economy,,,,,B0,a34fc65bf470c1e7ce20,historical_overwritten,no
treatment_decision:455409b7181869c869dd,treatment_decision,B1|506a60e86fb32d9c608b,B1:current_snapshot_available,economy,,b132d2fab33291e0733e,,,B1,506a60e86fb32d9c608b,current_snapshot_available,yes
treatment_decision:45c9c4f407fa3c5bda70,treatment_decision,B0|69745dd19d776c69570e,B0:historical_overwritten,economy,,,,,B0,69745dd19d776c69570e,historical_overwritten,no
treatment_decision:470dd4633fb0dfa7fe65,treatment_decision,B2|9fe0a3bb2baed4ce3810,B2:discarded_by_source_selection,economy,,,,,B2,9fe0a3bb2baed4ce3810,discarded_by_source_selection,no
treatment_decision:47d9874a65624f5ba450,treatment_decision,B3|4af2e0e7825c9f2ac443,B3:current_vintage_available,economy,,b132d2fab33291e0733e,,,B3,4af2e0e7825c9f2ac443,current_vintage_available,yes
treatment_decision:4a95ff1981966a7ab4b9,treatment_decision,B3|d99bc3566095bc6ee582,B3:current_vintage_available,ecology,,9ab2011a3892edfac889,,,B3,d99bc3566095bc6ee582,current_vintage_available,yes
treatment_decision:4d94c6598e04bfa70d82,treatment_decision,B0|e313de2e0e1a97bc17ff,B0:historical_overwritten,ecology,,,,,B0,e313de2e0e1a97bc17ff,historical_overwritten,no
treatment_decision:4dff6205be1cfa53338a,treatment_decision,B1|05a8528c88245297d4ba,B1:historical_snapshot_available,energy,,aa7252a58f41161c17c3,,,B1,05a8528c88245297d4ba,historical_snapshot_available,yes
treatment_decision:501ef06bfa9901cc32a8,treatment_decision,B0|463dda3fe5140e2fbed2,B0:historical_overwritten,economy,,,,,B0,463dda3fe5140e2fbed2,historical_overwritten,no
treatment_decision:50582d3656d43e23a4ce,treatment_decision,B2|49b82f2b710bfb946f9f,B2:discarded_by_source_selection,economy,,,,,B2,49b82f2b710bfb946f9f,discarded_by_source_selection,no
treatment_decision:509cb54e0571af9e1f50,treatment_decision,B0|87cdfc70ee6d45666fec,B0:current_available,economy,,,,,B0,87cdfc70ee6d45666fec,current_available,yes
treatment_decision:51e4a3353b3340e49584,treatment_decision,B0|09bd4158de9b28a03d83,B0:current_available,economy,,,,,B0,09bd4158de9b28a03d83,current_available,yes
treatment_decision:521d48c5bcc94247c67b,treatment_decision,B0|05a8528c88245297d4ba,B0:historical_overwritten,energy,,,,,B0,05a8528c88245297d4ba,historical_overwritten,no
treatment_decision:548a002f6bac5090faa4,treatment_decision,B3|ad8a7f5c7869af674e3a,B3:current_vintage_available,economy,,9ab2011a3892edfac889,,,B3,ad8a7f5c7869af674e3a,current_vintage_available,yes
treatment_decision:54c37b211f186cf37d22,treatment_decision,B2|b55b4fefc9148be667c1,B2:discarded_by_source_selection,economy,,,,,B2,b55b4fefc9148be667c1,discarded_by_source_selection,no
treatment_decision:574cf0b6faf1d8ce6bef,treatment_decision,B3|e06e475e6f5cb8748897,B3:current_vintage_available,economy,,b132d2fab33291e0733e,,,B3,e06e475e6f5cb8748897,current_vintage_available,yes
treatment_decision:578b9ae365fa3ee4e1f3,treatment_decision,B0|6fbf4aae1b9a6de0051a,B0:historical_overwritten,economy,,,,,B0,6fbf4aae1b9a6de0051a,historical_overwritten,no
treatment_decision:5845e2ce8feda0a2471b,treatment_decision,B0|72e8553f361951a0c2c8,B0:historical_overwritten,economy,,,,,B0,72e8553f361951a0c2c8,historical_overwritten,no
treatment_decision:5901f6a4b7a019b0552f,treatment_decision,B1|a34fc65bf470c1e7ce20,B1:historical_snapshot_available,economy,,aa7252a58f41161c17c3,,,B1,a34fc65bf470c1e7ce20,historical_snapshot_available,yes
treatment_decision:597f5d6939f914745165,treatment_decision,B3|87cdfc70ee6d45666fec,B3:current_vintage_available,economy,,b132d2fab33291e0733e,,,B3,87cdfc70ee6d45666fec,current_vintage_available,yes
treatment_decision:5b2bbe6c544f7987b94c,treatment_decision,B0|a16c09b869c2ad72a4ea,B0:historical_overwritten,economy,,,,,B0,a16c09b869c2ad72a4ea,historical_overwritten,no
treatment_decision:5e40421431f4a472dc18,treatment_decision,B3|2766cbe2cf960f73ba05,B3:historical_vintage_available,economy,,aa7252a58f41161c17c3,,,B3,2766cbe2cf960f73ba05,historical_vintage_available,yes
treatment_decision:5fc3e4a8ea4f880fc3f2,treatment_decision,B1|74fed6e1c3d917191be6,B1:current_snapshot_available,economy,,9ab2011a3892edfac889,,,B1,74fed6e1c3d917191be6,current_snapshot_available,yes
treatment_decision:6389be765d4e8e1e356f,treatment_decision,B1|cb0d5147421c66597d95,B1:current_snapshot_available,economy,,b132d2fab33291e0733e,,,B1,cb0d5147421c66597d95,current_snapshot_available,yes
treatment_decision:64a25d13c4c58b4ab807,treatment_decision,B2|05a8528c88245297d4ba,B2:discarded_by_source_selection,energy,,,,,B2,05a8528c88245297d4ba,discarded_by_source_selection,no
treatment_decision:64e4c12a09d2d7bd90b2,treatment_decision,B0|f4b6cbcb460eaef0f82e,B0:historical_overwritten,economy,,,,,B0,f4b6cbcb460eaef0f82e,historical_overwritten,no
treatment_decision:66faf76902b33b10aa76,treatment_decision,B2|09bd4158de9b28a03d83,B2:discarded_by_source_selection,economy,,,,,B2,09bd4158de9b28a03d83,discarded_by_source_selection,no
treatment_decision:6728f45a31ffbdc3dc9f,treatment_decision,B1|1721995859418ecf608c,B1:historical_snapshot_available,economy,,9ab2011a3892edfac889,,,B1,1721995859418ecf608c,historical_snapshot_available,yes
treatment_decision:68820cee47dcab591257,treatment_decision,B3|d3d17696ddd6a7bcb743,B3:current_vintage_available,economy,,b132d2fab33291e0733e,,,B3,d3d17696ddd6a7bcb743,current_vintage_available,yes
treatment_decision:6930213d03643139cb4f,treatment_decision,B0|356dadeceba952eb2a0c,B0:historical_overwritten,economy,,,,,B0,356dadeceba952eb2a0c,historical_overwritten,no
treatment_decision:69f8285768cc23cfcd85,treatment_decision,B0|cb0d5147421c66597d95,B0:current_available,economy,,,,,B0,cb0d5147421c66597d95,current_available,yes
treatment_decision:6ac60b3304d1564bb9e6,treatment_decision,B3|f831d08aa91c95864cd0,B3:historical_vintage_available,economy,,aa7252a58f41161c17c3,,,B3,f831d08aa91c95864cd0,historical_vintage_available,yes
treatment_decision:6d3a527487656d9bbe68,treatment_decision,B2|e313de2e0e1a97bc17ff,B2:discarded_by_source_selection,ecology,,,,,B2,e313de2e0e1a97bc17ff,discarded_by_source_selection,no
treatment_decision:6f97d759c0fb908abffb,treatment_decision,B2|211b04665de26cd11d77,B2:discarded_by_source_selection,economy,,,,,B2,211b04665de26cd11d77,discarded_by_source_selection,no
treatment_decision:702506661c75e6231a35,treatment_decision,B3|e313de2e0e1a97bc17ff,B3:historical_vintage_available,ecology,,aa7252a58f41161c17c3,,,B3,e313de2e0e1a97bc17ff,historical_vintage_available,yes
treatment_decision:70b453e06263d20984c8,treatment_decision,B1|6ad6dfc4b05d0f292d1f,B1:historical_snapshot_available,economy,,aa7252a58f41161c17c3,,,B1,6ad6dfc4b05d0f292d1f,historical_snapshot_available,yes
treatment_decision:71a95c8bc9f17f2ac4b9,treatment_decision,B2|f4b6cbcb460eaef0f82e,B2:discarded_by_source_selection,economy,,,,,B2,f4b6cbcb460eaef0f82e,discarded_by_source_selection,no
treatment_decision:72496eaaa5851fc4fe88,treatment_decision,B1|5fab5a82719cacffcbe4,B1:historical_snapshot_available,economy,,9ab2011a3892edfac889,,,B1,5fab5a82719cacffcbe4,historical_snapshot_available,yes
treatment_decision:733e8862b895e90c023f,treatment_decision,B0|deabb3549fa520121850,B0:historical_overwritten,economy,,,,,B0,deabb3549fa520121850,historical_overwritten,no
treatment_decision:74ac980251856f1cc7c8,treatment_decision,B0|2766cbe2cf960f73ba05,B0:historical_overwritten,economy,,,,,B0,2766cbe2cf960f73ba05,historical_overwritten,no
treatment_decision:7516b7cdf378f79c47e3,treatment_decision,B3|a16c09b869c2ad72a4ea,B3:historical_vintage_available,economy,,aa7252a58f41161c17c3,,,B3,a16c09b869c2ad72a4ea,historical_vintage_available,yes
treatment_decision:7afe198206a88203597a,treatment_decision,B0|9fcd6d7d4f2e24e56db1,B0:historical_overwritten,economy,,,,,B0,9fcd6d7d4f2e24e56db1,historical_overwritten,no
treatment_decision:7d018acbe51aa6194ae5,treatment_decision,B2|463dda3fe5140e2fbed2,B2:selected_available,economy,,,,,B2,463dda3fe5140e2fbed2,selected_available,yes
treatment_decision:7eb5aa0a1c9985db3bae,treatment_decision,B0|69a1ecde0bf18c3a84ae,B0:historical_overwritten,economy,,,,,B0,69a1ecde0bf18c3a84ae,historical_overwritten,no
treatment_decision:802823c6371dceb43e9c,treatment_decision,B1|e313de2e0e1a97bc17ff,B1:historical_snapshot_available,ecology,,aa7252a58f41161c17c3,,,B1,e313de2e0e1a97bc17ff,historical_snapshot_available,yes
treatment_decision:8308c3c3f060c8b25564,treatment_decision,B2|9fcd6d7d4f2e24e56db1,B2:discarded_by_source_selection,economy,,,,,B2,9fcd6d7d4f2e24e56db1,discarded_by_source_selection,no
treatment_decision:84cbb32858b832c84f69,treatment_decision,B2|ad8a7f5c7869af674e3a,B2:selected_available,economy,,,,,B2,ad8a7f5c7869af674e3a,selected_available,yes
treatment_decision:86c711486628ab7c2376,treatment_decision,B2|27f750d142897641b3b1,B2:discarded_by_source_selection,economy,,,,,B2,27f750d142897641b3b1,discarded_by_source_selection,no
treatment_decision:8767414d773196b79c6f,treatment_decision,B2|a34fc65bf470c1e7ce20,B2:discarded_by_source_selection,economy,,,,,B2,a34fc65bf470c1e7ce20,discarded_by_source_selection,no
treatment_decision:879c61ceb62dc528185a,treatment_decision,B3|9fe0a3bb2baed4ce3810,B3:historical_vintage_available,economy,,aa7252a58f41161c17c3,,,B3,9fe0a3bb2baed4ce3810,historical_vintage_available,yes
treatment_decision:8c063c4c3ba1c835d142,treatment_decision,B1|211b04665de26cd11d77,B1:historical_snapshot_available,economy,,aa7252a58f41161c17c3,,,B1,211b04665de26cd11d77,historical_snapshot_available,yes
treatment_decision:8fd5e235d23ddd802ac5,treatment_decision,B3|bc696217068415ca73e2,B3:historical_vintage_available,economy,,9ab2011a3892edfac889,,,B3,bc696217068415ca73e2,historical_vintage_available,yes
treatment_decision:91fe1883a0b85a89e4e9,treatment_decision,B1|deabb3549fa520121850,B1:historical_snapshot_available,economy,,9ab2011a3892edfac889,,,B1,deabb3549fa520121850,historical_snapshot_available,yes
treatment_decision:94a34350fee164c39a62,treatment_decision,B0|f831d08aa91c95864cd0,B0:historical_overwritten,economy,,,,,B0,f831d08aa91c95864cd0,historical_overwritten,no
treatment_decision:99a37e1d0c8e11f261e2,treatment_decision,B3|a34fc65bf470c1e7ce20,B3:historical_vintage_available,economy,,aa7252a58f41161c17c3,,,B3,a34fc65bf470c1e7ce20,historical_vintage_available,yes
treatment_decision:a399f62b390bcb762f17,treatment_decision,B1|69745dd19d776c69570e,B1:historical_snapshot_available,economy,,9ab2011a3892edfac889,,,B1,69745dd19d776c69570e,historical_snapshot_available,yes
treatment_decision:a45e32ddc0cafc254008,treatment_decision,B3|5fab5a82719cacffcbe4,B3:historical_vintage_available,economy,,9ab2011a3892edfac889,,,B3,5fab5a82719cacffcbe4,historical_vintage_available,yes
treatment_decision:a484434b328c7b0665f7,treatment_decision,B0|f2b9db071dd4766d6307,B0:historical_overwritten,economy,,,,,B0,f2b9db071dd4766d6307,historical_overwritten,no
treatment_decision:a6c6d5f8faaf44e4fb40,treatment_decision,B2|72e8553f361951a0c2c8,B2:discarded_by_source_selection,economy,,,,,B2,72e8553f361951a0c2c8,discarded_by_source_selection,no
treatment_decision:a751ca03fe7c8363d8dc,treatment_decision,B3|1721995859418ecf608c,B3:historical_vintage_available,economy,,9ab2011a3892edfac889,,,B3,1721995859418ecf608c,historical_vintage_available,yes
treatment_decision:a8602a92db8584e6bfd1,treatment_decision,B1|356dadeceba952eb2a0c,B1:historical_snapshot_available,economy,,9ab2011a3892edfac889,,,B1,356dadeceba952eb2a0c,historical_snapshot_available,yes
treatment_decision:aa1f0a5de8234a618feb,treatment_decision,B1|9fcd6d7d4f2e24e56db1,B1:historical_snapshot_available,economy,,aa7252a58f41161c17c3,,,B1,9fcd6d7d4f2e24e56db1,historical_snapshot_available,yes
treatment_decision:aa4980282d3bcdb13249,treatment_decision,B0|506a60e86fb32d9c608b,B0:current_available,economy,,,,,B0,506a60e86fb32d9c608b,current_available,yes
treatment_decision:ae077243b6af9de67d84,treatment_decision,B3|05a8528c88245297d4ba,B3:historical_vintage_available,energy,,aa7252a58f41161c17c3,,,B3,05a8528c88245297d4ba,historical_vintage_available,yes
treatment_decision:ae1fade8ed6c5938f499,treatment_decision,B0|49b82f2b710bfb946f9f,B0:current_available,economy,,,,,B0,49b82f2b710bfb946f9f,current_available,yes
treatment_decision:aea7508d109bea3c669b,treatment_decision,B1|27f750d142897641b3b1,B1:historical_snapshot_available,economy,,aa7252a58f41161c17c3,,,B1,27f750d142897641b3b1,historical_snapshot_available,yes
treatment_decision:b09a469a80c51e50779a,treatment_decision,B1|f831d08aa91c95864cd0,B1:historical_snapshot_available,economy,,aa7252a58f41161c17c3,,,B1,f831d08aa91c95864cd0,historical_snapshot_available,yes
treatment_decision:b3f010f2e2a087330a72,treatment_decision,B1|72e8553f361951a0c2c8,B1:historical_snapshot_available,economy,,aa7252a58f41161c17c3,,,B1,72e8553f361951a0c2c8,historical_snapshot_available,yes
treatment_decision:b49c24396a857374b3a1,treatment_decision,B2|deabb3549fa520121850,B2:selected_available,economy,,,,,B2,deabb3549fa520121850,selected_available,yes
treatment_decision:b4c0c42d7719b173c4e8,treatment_decision,B3|74fed6e1c3d917191be6,B3:current_vintage_available,economy,,9ab2011a3892edfac889,,,B3,74fed6e1c3d917191be6,current_vintage_available,yes
treatment_decision:b4cc3058de5b03e4acce,treatment_decision,B0|5fab5a82719cacffcbe4,B0:historical_overwritten,economy,,,,,B0,5fab5a82719cacffcbe4,historical_overwritten,no
treatment_decision:b4f0715706e79d32334e,treatment_decision,B3|f4b6cbcb460eaef0f82e,B3:historical_vintage_available,economy,,aa7252a58f41161c17c3,,,B3,f4b6cbcb460eaef0f82e,historical_vintage_available,yes
treatment_decision:b5c4d61f50d521fd7a71,treatment_decision,B3|463dda3fe5140e2fbed2,B3:historical_vintage_available,economy,,9ab2011a3892edfac889,,,B3,463dda3fe5140e2fbed2,historical_vintage_available,yes
treatment_decision:b651ce37ac73be1d354f,treatment_decision,B1|09bd4158de9b28a03d83,B1:current_snapshot_available,economy,,b132d2fab33291e0733e,,,B1,09bd4158de9b28a03d83,current_snapshot_available,yes
treatment_decision:b989fabf222020a2dabe,treatment_decision,B2|cb0d5147421c66597d95,B2:discarded_by_source_selection,economy,,,,,B2,cb0d5147421c66597d95,discarded_by_source_selection,no
treatment_decision:ba4d2a0323532ef5eefc,treatment_decision,B2|69745dd19d776c69570e,B2:selected_available,economy,,,,,B2,69745dd19d776c69570e,selected_available,yes
treatment_decision:ba97cd5ba51146da9a08,treatment_decision,B3|b55b4fefc9148be667c1,B3:current_vintage_available,economy,,b132d2fab33291e0733e,,,B3,b55b4fefc9148be667c1,current_vintage_available,yes
treatment_decision:bac1c5fe3c79838238d8,treatment_decision,B3|72e8553f361951a0c2c8,B3:historical_vintage_available,economy,,aa7252a58f41161c17c3,,,B3,72e8553f361951a0c2c8,historical_vintage_available,yes
treatment_decision:bd6820f4625f446558d7,treatment_decision,B0|ad8a7f5c7869af674e3a,B0:current_available,economy,,,,,B0,ad8a7f5c7869af674e3a,current_available,yes
treatment_decision:bda699089228aa747a24,treatment_decision,B3|211b04665de26cd11d77,B3:historical_vintage_available,economy,,aa7252a58f41161c17c3,,,B3,211b04665de26cd11d77,historical_vintage_available,yes
treatment_decision:beeacbac9ed4d6c5e332,treatment_decision,B1|463dda3fe5140e2fbed2,B1:historical_snapshot_available,economy,,9ab2011a3892edfac889,,,B1,463dda3fe5140e2fbed2,historical_snapshot_available,yes
treatment_decision:c205c83bfd196b596a51,treatment_decision,B2|506a60e86fb32d9c608b,B2:discarded_by_source_selection,economy,,,,,B2,506a60e86fb32d9c608b,discarded_by_source_selection,no
treatment_decision:c246172e6de2b687025d,treatment_decision,B1|e06e475e6f5cb8748897,B1:current_snapshot_available,economy,,b132d2fab33291e0733e,,,B1,e06e475e6f5cb8748897,current_snapshot_available,yes
treatment_decision:c2ceeff98ed5980e40d3,treatment_decision,B2|df8ae4a2843995c9185d,B2:discarded_by_source_selection,economy,,,,,B2,df8ae4a2843995c9185d,discarded_by_source_selection,no
treatment_decision:c3f470f0116a95f8dbcf,treatment_decision,B1|d3d17696ddd6a7bcb743,B1:current_snapshot_available,economy,,b132d2fab33291e0733e,,,B1,d3d17696ddd6a7bcb743,current_snapshot_available,yes
treatment_decision:c4f21a91862dd44daf60,treatment_decision,B2|f831d08aa91c95864cd0,B2:discarded_by_source_selection,economy,,,,,B2,f831d08aa91c95864cd0,discarded_by_source_selection,no
treatment_decision:c9325a74a5e2f3de159d,treatment_decision,B1|87cdfc70ee6d45666fec,B1:current_snapshot_available,economy,,b132d2fab33291e0733e,,,B1,87cdfc70ee6d45666fec,current_snapshot_available,yes
treatment_decision:c9b6c4fd6598cd457d82,treatment_decision,B1|d99bc3566095bc6ee582,B1:current_snapshot_available,ecology,,9ab2011a3892edfac889,,,B1,d99bc3566095bc6ee582,current_snapshot_available,yes
treatment_decision:cccac6292f51f6189d1c,treatment_decision,B3|cb0d5147421c66597d95,B3:current_vintage_available,economy,,b132d2fab33291e0733e,,,B3,cb0d5147421c66597d95,current_vintage_available,yes
treatment_decision:ce77a6cdda37e2bcd056,treatment_decision,B2|f2b9db071dd4766d6307,B2:selected_available,economy,,,,,B2,f2b9db071dd4766d6307,selected_available,yes
treatment_decision:ce8d9771015862a28999,treatment_decision,B3|49b82f2b710bfb946f9f,B3:current_vintage_available,economy,,b132d2fab33291e0733e,,,B3,49b82f2b710bfb946f9f,current_vintage_available,yes
treatment_decision:d6e69a3b1b7f192d2a94,treatment_decision,B3|09bd4158de9b28a03d83,B3:current_vintage_available,economy,,b132d2fab33291e0733e,,,B3,09bd4158de9b28a03d83,current_vintage_available,yes
